RG1 RG2 RG3 VG1 VG2 VG3 RDENS1 RDENS2 RDENS3 ZMASS N TTOT RBAR TSTAR VSTAR
   0.955547E+03   0.812215E+04   0.562630E+04  -0.127690E+01  -0.108536E+02   0.128692E+03  -0.113901E+00   0.504835E+01  -0.218846E+02   0.744779E+00 1000   0.430000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.954905E+03   0.811670E+04   0.569063E+04  -0.128733E+01  -0.109423E+02   0.128630E+03  -0.896344E-01   0.514852E+01  -0.224814E+02   0.744658E+00 1000   0.435010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.954260E+03   0.811121E+04   0.575487E+04  -0.129765E+01  -0.110300E+02   0.128568E+03  -0.676095E-01   0.531866E+01  -0.230490E+02   0.744548E+00 1000   0.440000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.953607E+03   0.810566E+04   0.581933E+04  -0.130790E+01  -0.111172E+02   0.128506E+03  -0.150148E+00   0.548561E+01  -0.236198E+02   0.744352E+00 1000   0.445020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.952952E+03   0.810009E+04   0.588338E+04  -0.131799E+01  -0.112029E+02   0.128444E+03  -0.188728E+00   0.558054E+01  -0.242092E+02   0.744172E+00 1000   0.450000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.952289E+03   0.809445E+04   0.594777E+04  -0.132803E+01  -0.112882E+02   0.128382E+03  -0.128118E+00   0.572368E+01  -0.247372E+02   0.744058E+00 1000   0.455020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.951622E+03   0.808879E+04   0.601195E+04  -0.133793E+01  -0.113724E+02   0.128320E+03  -0.128110E+00   0.585355E+01  -0.253392E+02   0.743942E+00 1000   0.460000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.950952E+03   0.808309E+04   0.607597E+04  -0.134771E+01  -0.114555E+02   0.128258E+03  -0.218677E+00   0.598307E+01  -0.258965E+02   0.743870E+00 1000   0.465010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.950274E+03   0.807733E+04   0.614021E+04  -0.135743E+01  -0.115381E+02   0.128195E+03  -0.254784E+00   0.622913E+01  -0.265845E+02   0.743806E+00 1000   0.470000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.949593E+03   0.807154E+04   0.620429E+04  -0.136702E+01  -0.116196E+02   0.128133E+03  -0.248732E+00   0.635231E+01  -0.270947E+02   0.743716E+00 1000   0.475020E+02   0.101485E+01   0.595786E+00   0.166555E+01
